	时间	文本	翻译版	大指标	对应指标	判断依据	情感	来源	具体网址	品种
1024	2016-11-25 00:00:00	去年同期，受到北方产区光照严重不足的影响，黄瓜价格逐渐走高，去年同期的高价格也调动了菜农今年扩种的积极性，导致今年黄瓜的价格比去年同期跌幅过半。	In the same period last year, by the northern areas of light a serious shortage of light, cucumber prices gradually higher, higher prices last year also mobilized the farmers this year, the enthusiasm of the expansion, resulting in this year's cucumber prices fell more than half of last year.	供给	生产者对价格的预期	调动菜农积极性，价格跌	负向	中国蔬菜网	http://www.vegnet.com.cn/News/1095700.html	
1025	2014-11-24 00:00:00	受去年高收益的影响，今年菜农的种菜热情高涨，盲目扩大蔬菜种植面积。蔬菜产量的增加，导致个别蔬菜品种低价滞销。	By the impact of high income last year, this year, farmers grow vegetables growing enthusiasm, blindly expand the vegetable acreage. Increased vegetable production, resulting in low prices of individual varieties of vegetables.	供给	生产者对价格的预期	种菜热情高涨，低价滞销	负向	和讯新闻	http://news.hexun.com/2014-11-24/170731625.html	
1026	2014-11-24 00:00:00	蔬菜价格偏低主要原因分析，市场不景气，菜商收购积极性不高。	Low prices of vegetables, the main reasons for the analysis, the market downturn, vegetable business acquisition is not high enthusiasm.	供给	生产者对价格的预期	收购积极性不高，价格低	负向	和讯新闻	http://news.hexun.com/2014-11-24/170731625.html	
1027	2011-11-08 00:00:00	受去年姜价大涨诱惑，今年农民种植生姜积极性高涨，不仅山东主产区增加了种植面积，河南、辽宁等地农户也开始种植生姜。在涨价预期下盲目扩种，供给过剩，造成价格暴跌。	Ginger prices rose by the temptation last year, farmers grow ginger this year, high enthusiasm, not only the main producing areas of Shandong increased planting area, Henan, Liaoning and other places farmers began planting ginger. In the expected price growth under the blind expansion, supply surplus, resulting in price plummeted.	供给	生产者对价格的预期	积极性高涨，价格暴跌	负向	央视网	http://jingji.cntv.cn/20111108/116346.shtml	
1028	2016-02-22 00:00:00	节后南下蔬菜运输恢复，调进量增多，而春节假期过后消费力相对减弱，蔬菜价格有所下降。	After the holiday, the recovery of vegetable transportation in the south, the increase in the amount of regulation, while the consumption rate after the Spring Festival holiday is relatively weakened, vegetable prices have declined.	供给	物流运输	运输回复，价格下降	负向	中国农业信息网	http://www.agri.cn/V20/SC/scdt/201602/t20160222_5024088.htm	蔬菜
1029	2016-03-09 00:00:00	蔬菜上周价格下降原因：二是本地菜上市增加，外地菜减少，运输成本降低，价格自然回落。	Vegetables last week, the reasons for the decline in prices: Second, the local dishes to increase, reduce the field of vegetables, transportation costs, prices naturally fall.	供给	物流运输	外地菜减少，运输成本降低，价格回落	负向	中国农业信息网	http://www.agri.cn/V20/SC/scdt/201603/t20160309_5045449.htm	蔬菜
1030	2016-05-06 00:00:00	本地蔬菜大量上市，外加运输成本低且质量比较好，价格走低	A large number of local vegetables listed, plus low transport costs and quality is better, lower prices	供给	物流运输	运输成本低，价格走低	负向	中国农业信息网	http://www.agri.cn/V20/SC/scdt/201605/t20160506_5120093.htm	蔬菜
1031	2016-05-13 00:00:00	蔬菜运输成本的降低，再加上部分蔬菜上市量大且集中，导致蔬菜销售的价格也相应走低。	Vegetable transport costs, coupled with some large vegetable market and concentrated, resulting in the price of vegetable sales also decreased accordingly.	供给	物流运输	运输成本降低，价格走低	负向	中国农业信息网	http://www.agri.cn/V20/SC/scdt/201605/t20160513_5136775.htm	蔬菜
1032	2016-08-24 00:00:00	运输距离短，成本下降。蔬菜价格回落明显。	Transport distance is short, the cost down. Vegetable prices fell significantly.	供给	物流运输	运输距离短，成本下降，价格回落明显	负向	中国农业信息网	http://www.agri.cn/V20/SC/scdt/201608/t20160824_5252183.htm	蔬菜
1033	2016-09-26 00:00:00	本地西兰花运输成本低，无需加冰，简单包装，整体成本低，销售价格也随之降低	Local broccoli transport costs are low, no need to add ice, simple packaging, the overall cost is low, the sales price also decreases	供给	物流运输	运输成本低，价格降低	负向	中国农业信息网	http://www.agri.cn/V20/SC/scdt/201609/t20160926_5285316.htm	蔬菜
1034	2011-11-14 00:00:00	成品油降价，外运蔬菜的运输、储存等物流成本降低，蔬菜批发价格稳中有降	Refined oil prices, transport of vegetables transport, storage and other logistics costs, vegetable wholesale prices steadily	供给	物流运输	物流成本降低，价格稳中有降	负向	中国经济导报网	http://www.ceh.com.cn/ceh/wjxx/2011/11/14/92302.shtml	蔬菜
1035	2012-06-18 00:00:00	成品油价格下调，南方外运蔬菜的运输、储存等物流费用降低，造成蔬菜价格稳步下降	Oil prices down, the South Sinotrans vegetable transport, storage and other logistics costs reduced, resulting in a steady decline in vegetable prices	供给	物流运输	物流费用降低，价格下降	负向	中国经济导报网	http://www.ceh.com.cn/ceh/wjxx/2012/6/18/118738.shtml	蔬菜
1036	2012-06-18 00:00:00	受成品油价格下调促使蔬菜运输保存等物流费用降低的影响，山东等地的外运蔬菜到货量将明显增加，蔬菜批发价格将显著回落。	By the reduction of refined oil prices to promote the transport of vegetables and other logistics costs to reduce the impact of Shandong and other places of Sinotrans will significantly increase the volume of vegetables, vegetable wholesale prices will be significantly down.	供给	物流运输	物流费用降低，价格回落	负向	中国经济导报网	http://www.ceh.com.cn/ceh/wjxx/2012/6/18/118738.shtml	蔬菜
1037	2012-08-06 00:00:00	成品油二次降价，外运蔬菜的运输、储存等物流成本降低，蔬菜批发价格稳中有降	Finished oil secondary price cuts, Sinotrans vegetable transport, storage and other logistics costs, vegetable wholesale prices steadily	供给	物流运输	物流成本降低，价格稳中有降	负向	四川价格网	http://www.sc.gov.cn/10462/10464/10594/10601/2012/8/6/10220838.shtml	蔬菜
1038	2016-07-20 00:00:00	蔬菜价格下降的主要原因是：进入夏季陆地蔬菜上市量增加，生产、运输成本下降，销售环节减少等季节性因素的影响。	The main reason for the decline in vegetable prices is the impact of seasonal factors such as the increase in the amount of landed vegetables entering the summer, the decline in production and transportation costs, and the reduction in sales links.	供给	物流运输	价格下降、运输成本下降	负向	东北新闻网	http://yingkou.nen.com.cn/system/2016/07/20/019246584.shtml	蔬菜
1039	2016-09-19 00:00:00	菜价下跌主要是因为本地菜上市量明显增长，运输成本低。	The decline in the price of vegetables is mainly due to the significant increase in the volume of local dishes, low transport costs.	供给	物流运输	菜价下跌、运输成本低	负向	合肥日报	http://www.vegnet.com.cn/News/1083435.html	蔬菜
1040	2011-05-11 00:00:00	蔬菜价格下降主要有4大原因：四是实施的“农超对接”等举措，减少了蔬菜的流通环节，降低了蔬菜的流通成本。	"There are four major reasons for the decline in vegetable prices: Fourth, the implementation of the ""agricultural super docking"" and other initiatives to reduce the circulation of vegetables, reducing the flow of vegetables costs."	供给	物流运输	减少流通环节，降低流通成本，价格下降	负向	东北网	http://www.tech-food.com/news/detail/n0530917.htm	蔬菜
1041	2016-07-20 00:00:00	蔬菜价格下降的主要原因是：进入夏季陆地蔬菜上市量增加，生产、运输成本下降，销售环节减少等季节性因素的影响。	The main reason for the decline in vegetable prices is the impact of seasonal factors such as the increase in the amount of landed vegetables entering the summer, the decline in production and transportation costs, and the reduction in sales links.	供给	物流运输	价格下降、运输成本	负向	东北新闻网	http://yingkou.nen.com.cn/system/2016/07/20/019246584.shtml	蔬菜
1042	2016-09-19 00:00:00	菜价下跌主要是因为本地菜上市量明显增长，运输成本低。	The decline in the price of vegetables is mainly due to the significant increase in the volume of local dishes, low transport costs.	供给	物流运输	运输成本低，菜价下跌	负向	合肥日报	http://www.vegnet.com.cn/News/1083435.html	蔬菜
1043	2012-05-28 00:00:00	本地露天和大棚的本季蔬菜陆续开始大量上市，逐渐取代外地蔬菜，成为市场供应的主要产地来源，本地蔬菜的上市，在很大程度上减少了流通费用和物流成本，因此目前，我市场蔬菜整体价格开始进入季节性下降通道。	Local open-air and greenhouses in the season began to sell a large number of vegetables, gradually replace the field of vegetables, the market supply of the main source of origin, the listing of local vegetables, to a large extent reduce the cost of circulation and logistics costs, so now, The overall price began to enter the seasonal decline in the channel.	供给	物流运输	减少流通费用和物流成本，价格下降	负向	南京众彩市场	http://pfscnew.agri.gov.cn/scdt/201205/t20120528_91407.htm	蔬菜
1044	2016-07-20 00:00:00	蔬菜价格下降的主要原因是：进入夏季陆地蔬菜上市量增加，生产、运输成本下降，销售环节减少等季节性因素的影响。	The main reason for the decline in vegetable prices is the impact of seasonal factors such as the increase in the amount of landed vegetables entering the summer, the decline in production and transportation costs, and the reduction in sales links.	供给	物流运输	运输成本下降，价格下降	负向	东北新闻网	http://yingkou.nen.com.cn/system/2016/07/20/019246584.shtml	蔬菜
